Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2017,Jacob Zanon,NYM,LEVEL,22,63,0.06349206,0.15873016,0.4,0.22413793,0.28571429,0.34482759,0.63054188,0.12068966,5.328353055,0.27083333,-0.553571694,5.621646902,-1.090184057,0.294505648,83.7572778,sa918370
2018,Jacob Zanon,NYM,LEVEL,23,258,0.07751938,0.18992248,0.40816327,0.20600858,0.26953125,0.26180258,0.53133383,0.055794,5.518193188,0.25806452,-0.041140831,16.40012722,-13.14835445,0.253814999,55.50243631,sa918370
2019,Jacob Zanon,NYM,LEVEL,24,403,0.07940447,0.20595533,0.38554217,0.24788732,0.30730479,0.35492958,0.66223437,0.10704226,5.484024059,0.2967033,0.761917992,41.91822626,-1.151189661,0.307906572,97.32712962,sa918370
2019,Brayan Morales,LAD,LEVEL,23,395,0.05822785,0.25316456,0.23,0.22816901,0.28350515,0.29014085,0.573646,0.06197184,8.29302322,0.31274131,1.295618945,28.87080053,-19.58385038,0.265576004,59.58313596,sa918374
2017,Tyler Beckwith,WSN,LEVEL,22,32,0.0625,0.34375,0.18181818,0.20689655,0.25,0.37931034,0.62931034,0.17241379,4.69642858,0.27777778,-0.001351122,2.601344624,-1.084735354,0.27805081,70.57211562,sa918376
2018,Jacob Bosiokovic,COL,LEVEL,24,171,0.07017544,0.38596491,0.18181818,0.1589404,0.24705882,0.24503311,0.49209193,0.08609271,3.979168579,0.24390244,-0.115590614,7.902041936,-13.63609243,0.233895861,36.68860915,sa918394
2017,Dustin Frailey,DET,LEVEL,23,111,0.14414414,0.18018018,0.8,0.34831461,0.46788991,0.40449438,0.87238429,0.05617977,3.16890228,0.44117647,-0.157596812,19.803833,7.978226072,0.416961954,167.4656795,sa918405
2017,Cooper Hummel,MIL,LEVEL,22,239,0.15899582,0.17573222,0.9047619,0.24365482,0.36820084,0.38071066,0.7489115,0.13705584,4.015030435,0.2875817,-0.422863082,32.21867903,4.688269187,0.347445306,117.0294202,sa918412
2018,Cooper Hummel,MIL,LEVEL,23,404,0.15594059,0.23019802,0.67741935,0.25993884,0.39702233,0.40978593,0.80680826,0.14984709,2.841360434,0.33920705,0.313250455,63.95977779,17.06669017,0.381970678,136.3948953,sa918412
2017,Jim Haley,TBR,LEVEL,22,135,0.05185185,0.22962963,0.22580645,0.224,0.26865672,0.256,0.52465672,0.032,5.011272219,0.29473684,1.420307145,7.642955805,-6.739539107,0.249716891,53.14068145,sa918418
2019,Jim Haley,TBR,LEVEL,24,345,0.05507246,0.24637681,0.22352941,0.27987421,0.33333333,0.40251572,0.73584905,0.12264151,6.205886961,0.35840708,2.27819916,44.50772801,7.636888077,0.342504632,120.7125416,sa918418
2017,Jack Kruger,LAA,LEVEL,22,158,0.11392405,0.16455696,0.69230769,0.25547445,0.33757962,0.32116788,0.6587475,0.06569343,3.171703268,0.30357143,-0.057421782,16.89711894,-3.256728455,0.305765983,83.84066134,sa918429
2018,Jack Kruger,LAA,LEVEL,23,251,0.10756972,0.18326693,0.58695652,0.29411765,0.37848606,0.38914027,0.76762633,0.09502262,4.062477237,0.36046512,0.887671042,35.84328313,4.228828588,0.350762467,113.3762504,sa918429
