Season,Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
2014,Taylor Rogers,MIN,LEVEL,23,145,7.013793103,2.296551724,3.05405405,0.248275862,0.18646865,0.06105611,0.12541254,0.26642984,1.289655172,0.32735426,0.69370331,3.289655172,3.044385016,0.245270157,3.754336607,13449
2016,Connor Sadzeck,TEX,LEVEL,24,140.2,8.509458058,3.327006158,2.55769231,1.151655978,0.22580645,0.08828523,0.13752122,0.24236641,1.272508766,0.2922252,0.74340528,4.158757697,4.34101494,-0.182257243,3.643919577,13483
2014,Alec Asher,TEX,LEVEL,22,154,7.12987013,1.87012987,3.8125,1.051948052,0.1933439,0.05071315,0.14263075,0.23322148,1.11038961,0.26535088,0.67204301,3.798701299,3.736913234,0.061788065,3.637115614,13560
2015,Justin Haley,BOS,LEVEL,24,124,6.89516129,3.629032258,1.9,0.508064516,0.17210145,0.09057971,0.08152174,0.28629032,1.548387097,0.34263959,0.62699256,5.153225806,3.825181729,1.328044078,3.87602718,13572
2014,Robert Stephenson,CIN,LEVEL,21,136.2,9.219489206,4.87315858,1.89189189,1.185362898,0.23294509,0.12312812,0.10981697,0.2183908,1.375606326,0.26373626,0.66746126,4.741451592,4.584407514,0.157044078,4.005201564,13594
2015,Shawn Morimando,CLE,LEVEL,22,158.2,7.260488608,3.686966871,1.96923077,0.510503105,0.19541985,0.09923664,0.09618321,0.23599321,1.285711524,0.28761062,0.74324324,3.176463766,3.640578057,-0.464114291,3.776473267,13606
2016,Taylor Guerrieri,TBR,LEVEL,23,146,5.48630137,2.835616438,1.93478261,0.678082192,0.14735099,0.07615894,0.07119205,0.23722628,1.205479452,0.265625,0.6975381,3.760273973,4.23098883,-0.470714858,3.871059944,13616
2016,Jakob Junis,KCR,LEVEL,23,119,8.848739496,2.042016807,4.33333333,0.907563025,0.24074074,0.05555556,0.18518518,0.24282561,1.151260504,0.30246914,0.75277338,3.25210084,3.358720563,-0.106619723,3.190163264,13619
2016,Clay Holmes,PIT,LEVEL,23,136.1,6.667498329,4.224949436,1.578125,0.660148349,0.16917923,0.10720268,0.06197655,0.26589595,1.481666295,0.31372549,0.72277228,4.224949436,4.546427,-0.321477564,4.246770202,13649
2017,Corey Oswalt,NYM,LEVEL,23,134.1,7.97272494,2.679907543,2.975,0.602979197,0.21715328,0.0729927,0.14416058,0.23412698,1.176181644,0.28989362,0.81659973,2.277921411,3.306926213,-1.029004802,3.530517757,13677
2015,Ryan Merritt,CLE,LEVEL,23,141,5.680851064,1.021276596,5.5625,0.510638298,0.15559441,0.02797203,0.12762238,0.26459854,1.141843972,0.3037694,0.67173638,3.510638298,3.254545719,0.256092579,3.328520804,13688
2016,Sal Romano,CIN,LEVEL,22,156,8.307692308,1.961538462,4.23529412,0.576923077,0.22018349,0.05198777,0.16819572,0.25528455,1.224358974,0.31887202,0.68681319,3.519230769,3.057209413,0.462021356,3.023225988,13690
2014,Michael Roth,LAA,LEVEL,24,140.2,5.054490125,3.390987046,1.49056604,0.575827989,0.1366782,0.0916955,0.0449827,0.23180077,1.236963828,0.25806452,0.78467153,2.623216394,4.022871532,-1.399655138,4.320826746,13736
2013,Tim Cooney,STL,LEVEL,22,118.1,9.507069019,1.369017939,6.94444444,0.608452417,0.25201613,0.03629032,0.21572581,0.27966102,1.267609203,0.36578171,0.67679558,3.802827608,2.431006085,1.371821522,2.650510039,13762
2015,Zach Eflin,PHI,LEVEL,21,131.2,4.648089236,1.57214783,2.95652174,0.820251042,0.12569316,0.04251386,0.0831793,0.26459144,1.207591811,0.28571429,0.68399453,3.691129687,4.035816738,-0.344687051,3.791045862,13774
2015,Tyler Wagner,MIL,LEVEL,24,152.1,7.089731396,2.658649274,2.66666667,0.413567665,0.19704433,0.07389163,0.1231527,0.23172906,1.148799069,0.28341014,0.79072533,2.245081609,3.270777195,-1.025695586,3.160473273,13796
2014,Jon Moscot,CIN,LEVEL,22,149.1,6.689747409,2.591523771,2.58139535,0.662947941,0.17507886,0.06782334,0.10725552,0.24871355,1.258931444,0.29067245,0.7530454,3.133935723,3.682386868,-0.548451145,3.912394386,13849
2014,Brent Suter,MIL,LEVEL,24,152.1,6.971569206,3.131298033,2.22641509,0.82713533,0.18730159,0.08412698,0.10317461,0.25263158,1.293219523,0.29680365,0.71583514,3.958433363,4.013985353,-0.05555199,3.877070505,13942
2017,Chris Mazza,MIA,LEVEL,27,146.2,5.706804922,2.515903245,2.26829268,0.429544457,0.15245902,0.06721311,0.08524591,0.24820144,1.22045171,0.2872807,0.74643249,3.006811196,3.569907111,-0.563095916,3.858203076,14151
2014,Brian Johnson,BOS,LEVEL,23,118,7.550847458,2.440677966,3.09375,0.457627119,0.21902655,0.07079646,0.14823009,0.18571429,0.93220339,0.22857143,0.79724409,1.754237288,3.151340013,-1.397102724,3.40061509,14272
2015,Wandy Peralta,CIN,LEVEL,23,116.2,6.171410949,4.628558211,1.33333333,0.539998458,0.15267176,0.11450382,0.03816794,0.28227571,1.619995374,0.32972973,0.65520945,5.091414033,4.435025366,0.656388667,4.39699621,14295
2015,Frankie Montas,CHW,LEVEL,22,112,8.678571429,3.857142857,2.25,0.241071429,0.23225806,0.10322581,0.12903225,0.21394231,1.223214286,0.28196721,0.6651719,2.973214286,3.035742882,-0.062528597,3.526662167,14309
2014,Ty Blach,SFG,LEVEL,23,141,5.808510638,2.489361702,2.33333333,0.510638298,0.15268456,0.06543624,0.08724832,0.25631769,1.283687943,0.29450549,0.75810185,3.127659574,3.695155375,-0.567495801,4.224993968,14361
2017,Yohander Mendez,TEX,LEVEL,22,137.2,8.106517463,2.811131056,2.88372093,1.503628239,0.22302158,0.07733813,0.14568345,0.22664016,1.140433012,0.25561798,0.79376855,3.791758168,4.841010048,-1.04925188,3.757179576,14391
2016,Jackson Stephens,CIN,LEVEL,22,151.1,7.790766442,2.438331482,3.19512195,0.416300497,0.20532915,0.06426332,0.14106583,0.25084746,1.248901491,0.3119469,0.71428571,3.330403975,3.141615428,0.188788548,3.387505112,14420
2013,Adam Conley,MIA,LEVEL,23,138.2,8.372575578,2.401436406,3.48648649,0.454325807,0.22203098,0.0636833,0.15834768,0.23277467,1.16826636,0.29426434,0.67839196,3.245184333,2.660226808,0.584957525,3.003232879,14457
2015,Jorge Lopez,MIL,LEVEL,22,143.1,8.602346034,3.265124042,2.63461538,0.565117623,0.23951049,0.09090909,0.1486014,0.20309478,1.095351441,0.25876011,0.83446404,2.260470491,3.359414111,-1.098943621,3.216084903,14527
2017,Felix Jorge,MIN,LEVEL,23,134.2,6.616319891,2.47276602,2.67567568,0.735146655,0.17584369,0.06571936,0.11012433,0.27099237,1.329204557,0.31642512,0.74879227,3.542070245,3.573484865,-0.031414621,3.363062254,14532
2017,Duane Underwood Jr.,CHC,LEVEL,22,138,6.391304348,3.260869565,1.96,0.847826087,0.16752137,0.08547009,0.08205128,0.24714829,1.304347826,0.28192771,0.66744731,4.434782609,4.200046512,0.234736096,4.118772245,14677
2014,Severino Gonzalez,PHI,LEVEL,21,158.2,6.523095234,1.928567286,3.38235294,1.304619047,0.17037037,0.05037037,0.12,0.26740506,1.279409017,0.29554656,0.68409344,4.594527947,4.602626323,-0.008098375,4.090110382,14697
2014,Tyler Olson,SEA,LEVEL,24,125.1,7.180870151,1.795217538,4,0.574469612,0.18939394,0.04734848,0.14204546,0.25403226,1.204790437,0.30412371,0.70163488,3.518626374,3.186850023,0.331776351,3.319556119,14741
2009,Felix Doubront,BOS,LEVEL,21,121,7.512396694,3.867768595,1.94230769,0.595041322,0.18843284,0.09701493,0.09141791,0.25052632,1.41322314,0.30327869,0.71682464,3.347107438,3.848499465,-0.501392027,4.000439545,1478
2016,Ryan Eades,MIN,LEVEL,24,113.1,7.226491831,3.494127918,2.06818182,0.317647993,0.1884058,0.09109731,0.09730849,0.25806452,1.376474634,0.31858407,0.63063063,4.605895892,3.470030367,1.135865525,3.855790356,14808
2014,Michael Lorenzen,CIN,LEVEL,22,120.2,6.265176073,3.281758895,1.90909091,0.671268865,0.16666667,0.08730159,0.07936508,0.24669604,1.29281411,0.28531856,0.74966533,3.132588036,4.007289747,-0.874701711,3.865800216,14843
2015,Caleb Smith,NYY,LEVEL,23,130.2,6.336718168,3.512745941,1.80392157,0.4821416,0.16636528,0.09222423,0.07414105,0.23838384,1.293363974,0.28030303,0.7400722,3.374991198,3.888626458,-0.51363526,4.252621068,14875
2014,Jason Hursh,ATL,LEVEL,22,148.1,5.035966626,2.608994758,1.93023256,0.303371483,0.13495935,0.0699187,0.06504065,0.26725664,1.307868173,0.30607966,0.67525773,3.579783505,3.517187861,0.062595644,3.758719595,14914
2014,Jon Gray,COL,LEVEL,22,124.1,8.179646582,2.967836371,2.75609756,0.723862529,0.22244094,0.08070866,0.14173228,0.23110151,1.190351715,0.28529412,0.68115942,3.908857659,3.43370388,0.475153779,3.544131106,14916
2015,Ben Lively,PHI,LEVEL,23,143.2,6.953579794,2.819018835,2.46666667,0.877028082,0.18137255,0.07352941,0.10784314,0.28571429,1.426910768,0.33563218,0.74324324,4.134560958,4.076152795,0.058408164,3.779219798,14932
2015,Chad Kuhl,PIT,LEVEL,22,152.2,5.954135181,2.417025172,2.46341463,0.589518335,0.16290323,0.06612903,0.0967742,0.23130435,1.139735447,0.26508621,0.76219512,2.475977006,3.68139295,-1.205415944,3.523321217,14975
2016,Scott Barlow,LAD,LEVEL,23,124.1,7.3833978,3.764085153,1.96153846,0.651476276,0.18511797,0.09437387,0.0907441,0.25510204,1.423596308,0.3060686,0.70934256,3.981243912,3.954370007,0.026873905,4.153844294,14993
2016,Chase De Jong,LAD,LEVEL,22,141.2,7.941157368,2.477641099,3.20512821,0.952938884,0.22163121,0.06914894,0.15248227,0.20306513,1.02352695,0.2382199,0.76377953,2.858816653,3.68342524,-0.824608588,3.638797195,15036
2018,Chase De Jong,SEA,LEVEL,24,120.2,6.63810322,2.535904601,2.61764706,0.895025153,0.17315175,0.06614786,0.10700389,0.25847458,1.29281411,0.29649596,0.70652174,3.803856901,4.313645855,-0.509788953,4.639689162,15036
2016,German Marquez,COL,LEVEL,21,135.2,8.358701363,2.18918369,3.81818182,0.597050097,0.2278481,0.0596745,0.1681736,0.2417154,1.15724525,0.3042328,0.7331572,2.852572687,3.247595138,-0.395022451,3.39727565,15038
2015,Austin Voth,WSN,LEVEL,23,157.1,8.466120032,2.288140549,3.7,0.572035137,0.23161189,0.06259781,0.16901408,0.22558923,1.105934599,0.28440367,0.72121212,2.9173792,3.071695791,-0.15431659,3.121168235,15047
2015,Jaime Schultz,TBR,LEVEL,24,135,11.2,6,1.86666667,0.733333333,0.28668942,0.15358362,0.1331058,0.21560575,1.444444444,0.30519481,0.77412513,3.666666667,4.073970396,-0.407303729,3.735308229,15066
2015,Kyle McGowin,LAA,LEVEL,23,154,7.305194805,2.922077922,2.5,0.935064935,0.19349845,0.07739938,0.11609907,0.25127334,1.285714286,0.29464286,0.68455641,4.383116883,4.134372304,0.248744579,3.900522444,15071
2015,Tyler Danish,CHW,LEVEL,20,142,5.704225352,3.802816901,1.5,0.823943662,0.14173228,0.09448819,0.04724409,0.30701754,1.654929577,0.34689507,0.71235347,4.5,4.599374673,-0.099374673,4.030445633,15126
2015,Braden Shipley,ARI,LEVEL,23,156.2,6.778708659,3.217014279,2.10714286,0.402126785,0.17797888,0.08446456,0.09351432,0.24418605,1.295741862,0.29350105,0.70635721,3.504247697,3.546152689,-0.041904992,3.854613396,15158
2015,Daniel Wright,CIN,LEVEL,24,155,7.548387097,2.729032258,2.76595745,0.348387097,0.20030817,0.07241911,0.12788906,0.25882353,1.296774194,0.32244009,0.62625251,4.529032258,3.174567767,1.354464491,3.527666609,15179
2018,Daniel Wright,CIN,LEVEL,27,151.1,6.303978953,2.140973984,2.94444444,1.486787489,0.16692913,0.05669291,0.11023622,0.25084746,1.215861769,0.26797386,0.71518987,4.163004969,5.003809988,-0.840805019,4.023611701,15179
2016,Aaron Slegers,MIN,LEVEL,23,145.1,6.440382074,2.848630533,2.26086957,0.681194258,0.17333333,0.07666667,0.09666666,0.25276753,1.259177264,0.29508197,0.74610245,3.405971289,4.070031685,-0.664060396,3.835341153,15231
2015,Shane Carle,COL,LEVEL,23,160.1,5.613317544,1.740128439,3.22580645,0.673598105,0.14880952,0.04613095,0.10267857,0.26257862,1.23492986,0.29580153,0.70891515,3.480256877,3.667899363,-0.187642486,3.743633972,15258
2015,Austin Pruitt,TBR,LEVEL,25,160,6.8625,2.1375,3.21052632,0.16875,0.18541033,0.05775076,0.12765957,0.2601626,1.2375,0.32040816,0.7193159,3.09375,2.828600025,0.265149975,3.264989866,15290
2016,Kyle Lloyd,SDP,LEVEL,25,130.1,6.83633501,2.624047782,2.60526316,0.621485001,0.18367347,0.07050093,0.11317254,0.24849699,1.242970002,0.29411765,0.72655218,3.314586672,3.481483494,-0.166896822,3.824633171,15378
2016,Nick Pivetta,PHI,LEVEL,23,124,8.056451613,2.975806452,2.70731707,0.725806452,0.21595331,0.07976654,0.13618677,0.23126338,1.201612903,0.28323699,0.74468085,3.411290323,3.753321262,-0.342030939,3.688293466,15454
2016,Jen-Ho Tseng,CHC,LEVEL,21,113.1,5.479427872,2.541183941,2.15625,0.952943978,0.1374502,0.06374502,0.07370518,0.29613734,1.500004409,0.32727273,0.68066158,4.2882479,4.4317979,-0.143550001,4.085871773,15524
2015,Chad Green,DET,LEVEL,24,148.2,8.293702962,2.603133046,3.18604651,0.5448418,0.20916031,0.06564885,0.14351146,0.28099174,1.432732142,0.35076253,0.6557377,3.934968559,3.221645022,0.713323537,3.131055625,15552
2016,Ronald Herrera,NYY,LEVEL,21,132,8.386363636,2.386363636,3.51428571,0.613636364,0.22404372,0.06375228,0.16029144,0.25686275,1.257575758,0.32275132,0.69250318,3.75,3.26725088,0.48274912,3.490953906,15688
2017,Brad Keller,ARI,LEVEL,21,130.2,7.645388224,3.926010169,1.94736842,0.4821416,0.19137931,0.09827586,0.09310345,0.2751938,1.522955212,0.33919598,0.67787971,4.683661254,3.579925508,1.103735747,3.858521861,15734
2016,Rob Kaminsky,CLE,LEVEL,21,137,6.04379562,3.153284672,1.91666667,0.459854015,0.16140351,0.08421053,0.07719298,0.23735409,1.240875912,0.27710843,0.7372176,3.284671533,3.905605227,-0.620933694,4.011749188,15792
2015,Adam Plutko,CLE,LEVEL,23,116.1,6.962770656,1.779374723,3.91304348,0.696277066,0.19396552,0.04956897,0.14439655,0.21867882,1.022925566,0.25588235,0.75645756,2.862472381,3.371882274,-0.509409893,3.503698498,15846
2017,Fernando Romero,MIN,LEVEL,22,125,8.64,3.24,2.66666667,0.288,0.22018349,0.08256881,0.13761468,0.25306122,1.352,0.32786885,0.69204152,3.528,2.929089991,0.598910009,3.234388967,15885
2017,Keury Mella,CIN,LEVEL,23,134,7.320895522,2.888059701,2.53488372,0.940298507,0.18923611,0.07465278,0.11458333,0.25616698,1.328358209,0.29950495,0.67518248,4.298507463,3.9414482,0.357059263,3.48281515,15964
2016,Cy Sneed,HOU,LEVEL,23,118,8.542372881,2.516949153,3.39393939,0.915254237,0.2248996,0.06626506,0.15863454,0.25701944,1.288135593,0.31563422,0.72157434,4.042372881,3.495809297,0.546563584,3.405275142,16106
2016,Daniel Ponce de Leon,STL,LEVEL,24,151,7.271523179,3.337748344,2.17857143,0.59602649,0.19003115,0.08722741,0.10280374,0.22416813,1.218543046,0.26879271,0.69189189,3.516556291,3.837879114,-0.321322823,4.102297006,16110
2018,Jordan Romano,TOR,LEVEL,25,137.1,8.1917679,2.686899871,3.04878049,0.983012148,0.21891419,0.07180385,0.14711034,0.2332696,1.186896149,0.27937337,0.60402685,4.128651022,3.977649657,0.151001365,4.006397538,16122
2016,David Hess,BAL,LEVEL,22,127.1,6.007869122,2.756551715,2.17948718,1.342935451,0.14834206,0.06806283,0.08027923,0.30508475,1.578538161,0.33489461,0.64261556,5.371741803,4.95240498,0.419336823,4.436967621,16130
2017,David Hess,BAL,LEVEL,23,154.1,7.172802015,3.090719568,2.32075472,0.933047417,0.19099379,0.08229814,0.10869565,0.23259762,1.23110423,0.26888889,0.68985849,3.848820594,4.047936135,-0.199115542,4.272571905,16130
2016,Eric Skoglund,KCR,LEVEL,23,156.1,7.71430253,2.187638031,3.52631579,1.093819015,0.21069182,0.05974843,0.15094339,0.22727273,1.10661222,0.26303855,0.75797872,3.454165312,3.85389323,-0.399727918,3.510813522,16155
2016,Brandon Woodruff,MIL,LEVEL,23,113.2,9.818153042,2.375359607,4.13333333,0.316714614,0.27133479,0.06564551,0.20568928,0.20803783,1.038120124,0.28474576,0.71305842,3.008788835,2.493052878,0.515735957,2.792696462,16162
2017,John Means,BAL,LEVEL,24,142.1,7.840768187,2.276352054,3.44444444,1.011712024,0.19903692,0.05778491,0.14125201,0.27194492,1.363000921,0.32199546,0.69256757,4.110080098,3.829257053,0.280823045,3.846066766,16269
2018,Jesus Tinoco,COL,LEVEL,23,141,8.425531915,2.425531915,3.47368421,1.468085106,0.22073579,0.06354515,0.15719064,0.26654741,1.326241135,0.31188119,0.71245186,4.787234043,4.40760398,0.379630062,3.784723763,16300
2017,Alex McRae,PIT,LEVEL,24,149.2,5.35188091,2.164805761,2.47222222,0.54120144,0.14015748,0.05669291,0.08346457,0.28667791,1.376388848,0.32525253,0.70712136,3.608009602,3.659337602,-0.051328,3.939892719,16317
2016,Ricardo Pinto,PHI,LEVEL,22,156,5.826923077,2.942307692,1.98039216,1.153846154,0.1518797,0.07669173,0.07518797,0.24752475,1.288461538,0.26804124,0.69060773,4.096153846,4.864570228,-0.768416381,4.399928408,16318
2017,Ryan Castellani,COL,LEVEL,21,157.1,7.550863813,2.688565145,2.80851064,0.91525622,0.19354839,0.06891496,0.12463343,0.26163724,1.334748654,0.30947368,0.64128257,4.805095153,3.994109612,0.810985541,3.956130865,16377
2018,Ryan Castellani,COL,LEVEL,22,134.1,6.09678966,4.6898382,1.3,1.004965329,0.15166667,0.11666667,0.035,0.25961538,1.526058462,0.28985507,0.66494845,5.493810463,5.212969264,0.280841199,5.143073808,16377
2016,Chih-Wei Hu,TBR,LEVEL,22,142.2,6.749983877,2.271022613,2.97222222,0.44158773,0.18416523,0.06196213,0.1222031,0.23616236,1.149529964,0.28271028,0.75063613,2.58644242,3.277973952,-0.691531532,3.631129237,16419
2018,Scott Blewett,KCR,LEVEL,22,148.1,6.06742967,2.973040538,2.04081633,0.72809156,0.15384615,0.07538462,0.07846153,0.27843803,1.435958355,0.31865828,0.67723343,4.793269439,4.388850586,0.404418853,4.826229053,16427
2018,Foster Griffin,KCR,LEVEL,22,152.2,6.897364516,2.358073339,2.925,1.179036669,0.17384844,0.05943536,0.11441308,0.31121643,1.552398281,0.35685484,0.68421053,5.128809512,4.408099524,0.720709988,4.243832867,16432
2016,Ryan Yarbrough,SEA,LEVEL,24,128.1,6.942875579,2.174031747,3.19354839,0.490910394,0.18965517,0.05938697,0.1302682,0.22997947,1.114288673,0.27559055,0.74344023,2.945462367,3.304445469,-0.358983102,3.423333412,16502
2017,Austin Gomber,STL,LEVEL,23,143,8.811188811,3.20979021,2.74509804,1.06993007,0.23728814,0.08644068,0.15084746,0.21763602,1.167832168,0.26329787,0.730563,3.335664336,4.098806879,-0.763142543,3.753946903,16561
2017,Aaron Wilkerson,MIL,LEVEL,28,142.1,9.042176216,2.276352054,3.97222222,0.758784018,0.2544484,0.06405694,0.19039146,0.22328244,1.074944026,0.28455285,0.73082489,3.161600075,3.000677543,0.160922532,3.082067028,16904
2016,Sean Newcomb,ATL,LEVEL,23,140,9.771428571,4.564285714,2.14084507,0.257142857,0.25546218,0.11932773,0.13613445,0.21856867,1.314285714,0.30193906,0.69579288,3.857142857,3.191458498,0.665684359,3.616645639,16943
2017,Jake Jewell,LAA,LEVEL,24,124.2,5.847577956,2.959885138,1.97560976,1.010692486,0.14972274,0.07578558,0.07393716,0.27868852,1.419782302,0.31043257,0.68476978,4.83688547,4.548915031,0.287970439,3.945891057,16958
2015,Trevor Williams,MIA,LEVEL,23,117,6.769230769,2.769230769,2.44444444,0.692307692,0.176,0.072,0.104,0.27213823,1.384615385,0.31967213,0.73138298,4,3.74804447,0.25195553,3.466762561,16977
2016,Tyler Beede,SFG,LEVEL,23,147.1,8.246625409,3.23756405,2.54716981,0.549775027,0.22058824,0.08660131,0.13398693,0.24504505,1.282808397,0.30900243,0.74833703,2.809961251,3.4803322,-0.670370949,3.583386663,16981
2017,Ariel Jurado,TEX,LEVEL,21,157,5.445859873,2.121019108,2.56756757,0.917197452,0.14136905,0.05505952,0.08630953,0.3008,1.433121019,0.33463035,0.66792098,4.585987261,4.328328949,0.257658312,4.001614256,17030
2017,Sean Reid-Foley,TOR,LEVEL,21,132.2,8.27636065,3.595468151,2.30188679,1.492458478,0.20677966,0.08983051,0.11694915,0.27306968,1.492458478,0.31782946,0.70438799,5.087926629,4.875789678,0.212136951,4.197758467,17034
2015,Austin Brice,MIA,LEVEL,23,125.1,9.119705092,4.954800404,1.84057971,0.789895717,0.22841727,0.12410072,0.10431655,0.24,1.460110264,0.30563798,0.67371938,4.667565598,4.356794314,0.310771284,4.189344125,17237
2017,Michael Kopech,CHW,LEVEL,21,119.1,11.68997677,4.525152298,2.58333333,0.45251523,0.31762295,0.12295082,0.19467213,0.18246445,1.148047898,0.27203065,0.72808321,2.865929789,2.828172994,0.037756795,3.118980776,17282
2016,Francis Martes,HOU,LEVEL,20,125.1,9.406939898,3.375008971,2.78723404,0.287234806,0.25,0.08969466,0.16030534,0.21987315,1.204790437,0.29585799,0.68273092,3.30320027,2.727461532,0.575738737,3.462663423,17303
2017,Heath Fillmyer,OAK,LEVEL,23,149.2,6.915351738,3.066808162,2.25490196,1.142536374,0.1799687,0.07981221,0.10015649,0.27147766,1.396433346,0.31026786,0.79087049,3.487742615,4.571711957,-1.083969342,4.122386228,17466
2018,Genesis Cabrera,TBR,LEVEL,21,113.2,9.818153042,4.513183253,2.1754386,0.870965189,0.26160338,0.12025316,0.14135022,0.21686747,1.293251342,0.28214286,0.71856287,4.117289985,3.998469006,0.118820979,3.997644428,17490
2019,Jorge Guzman,MIA,LEVEL,23,138.2,8.242768205,4.608161752,1.78873239,0.843747926,0.22597865,0.12633452,0.09964413,0.19834711,1.204323963,0.24127907,0.77021823,3.504799079,4.372796543,-0.867997464,4.427319363,17505
2017,JT Brubaker,PIT,LEVEL,23,129.2,7.565532816,3.123385108,2.42222222,0.624677022,0.18923611,0.078125,0.11111111,0.28680688,1.503852089,0.34814815,0.68277311,4.442147709,3.672339745,0.769807963,3.793347958,17578
2019,Ricardo Sanchez,SEA,LEVEL,22,146,8.321917808,2.342465753,3.55263158,0.616438356,0.22022838,0.06199021,0.15823817,0.27592267,1.335616438,0.34669811,0.6631016,4.438356164,3.39586566,1.042490504,3.528336532,17581
2017,Tyler Alexander,DET,LEVEL,22,138.1,7.807248149,1.496389228,5.2173913,1.301208025,0.19543974,0.03745928,0.15798046,0.30479452,1.453015628,0.35585586,0.62777778,5.074711297,4.020222831,1.054488465,3.506066052,17735
2017,Jose Mujica,TBR,LEVEL,21,154.1,5.015129864,2.565880396,1.95454545,1.049678344,0.13826367,0.07073955,0.06752412,0.22222222,1.114473303,0.23305085,0.79301075,3.032404104,4.40898918,-1.376585076,4.105651089,17821
2006,Josh Hall,CIN,LEVEL,25,116.2,5.322841943,2.622849653,2.02941176,0.848569005,0.13609467,0.06706114,0.06903353,0.2771855,1.405710272,0.3059126,0.70117955,3.394276022,3.971407095,-0.577131073,,1784
2018,Jose Rodriguez,LAA,LEVEL,22,114.2,8.241255126,3.218013906,2.56097561,0.784881441,0.20076482,0.07839388,0.12237094,0.3006263,1.613367406,0.36813187,0.5862069,6.122075236,3.818526832,2.303548404,3.989960202,17860
2017,Brett Kennedy,SDP,LEVEL,22,141,8.553191489,2.425531915,3.52631579,1.021276596,0.22789116,0.06462585,0.16326531,0.24493554,1.212765957,0.29770992,0.74550129,3.70212766,3.847504989,-0.14537733,3.655327764,17877
2017,Tanner Anderson,PIT,LEVEL,24,133.1,6.547516734,2.227505693,2.93939394,0.405001035,0.1773309,0.06032907,0.11700183,0.26120858,1.252503201,0.31219512,0.71428571,3.375008626,3.120039881,0.254968745,3.180562715,18029
2017,P.J. Conlon,NYM,LEVEL,23,136,7.147058824,2.514705882,2.84210526,0.926470588,0.19115044,0.06725664,0.1238938,0.24856597,1.235294118,0.28927681,0.7808399,3.375,3.901510738,-0.526510738,3.908114357,18213
